tweet_id,url
2058565514708832680,https://x.com/ChrisWillx/status/2058565514708832680
2058291883009597489,https://x.com/ChrisWillx/status/2058291883009597489
2058255554582073498,https://x.com/ChrisWillx/status/2058255554582073498
2057893681605087512,https://x.com/ChrisWillx/status/2057893681605087512
2057893542903632133,https://x.com/ChrisWillx/status/2057893542903632133
2057868229398110497,https://x.com/ChrisWillx/status/2057868229398110497
2057808701222801474,https://x.com/ChrisWillx/status/2057808701222801474
2057526031666274386,https://x.com/ChrisWillx/status/2057526031666274386
2057179756748042697,https://x.com/ChrisWillx/status/2057179756748042697
2057165264769204541,https://x.com/ChrisWillx/status/2057165264769204541
2057165026301989016,https://x.com/ChrisWillx/status/2057165026301989016
2057093037310795902,https://x.com/ChrisWillx/status/2057093037310795902
2056779365912899814,https://x.com/ChrisWillx/status/2056779365912899814
2056434256176411021,https://x.com/ChrisWillx/status/2056434256176411021
2056433379499762081,https://x.com/ChrisWillx/status/2056433379499762081
2056379199498150379,https://x.com/ChrisWillx/status/2056379199498150379
2056016751578566892,https://x.com/ChrisWillx/status/2056016751578566892
2055734678972174848,https://x.com/ChrisWillx/status/2055734678972174848
2055645078488592827,https://x.com/ChrisWillx/status/2055645078488592827
2055321253121073205,https://x.com/ChrisWillx/status/2055321253121073205
2055271045146218690,https://x.com/ChrisWillx/status/2055271045146218690
2054983958354412023,https://x.com/ChrisWillx/status/2054983958354412023
2054724116108763446,https://x.com/ChrisWillx/status/2054724116108763446
2054621115645886515,https://x.com/ChrisWillx/status/2054621115645886515
2054608838083346926,https://x.com/ChrisWillx/status/2054608838083346926
2054567080582582307,https://x.com/ChrisWillx/status/2054567080582582307
2054249884388130843,https://x.com/ChrisWillx/status/2054249884388130843
2054249062728163463,https://x.com/ChrisWillx/status/2054249062728163463
2054246030686716329,https://x.com/ChrisWillx/status/2054246030686716329
2054241881152762062,https://x.com/ChrisWillx/status/2054241881152762062
2054241508241338536,https://x.com/ChrisWillx/status/2054241508241338536
2054239800383742461,https://x.com/ChrisWillx/status/2054239800383742461
2054238539965960686,https://x.com/ChrisWillx/status/2054238539965960686
2054201856448991529,https://x.com/ChrisWillx/status/2054201856448991529
2053897791676494250,https://x.com/ChrisWillx/status/2053897791676494250
2053897279778566221,https://x.com/ChrisWillx/status/2053897279778566221
2053895299928641816,https://x.com/ChrisWillx/status/2053895299928641816
2053825561751847147,https://x.com/ChrisWillx/status/2053825561751847147
2053491324263768560,https://x.com/ChrisWillx/status/2053491324263768560
2053161557240984035,https://x.com/ChrisWillx/status/2053161557240984035
2052892935306248597,https://x.com/ChrisWillx/status/2052892935306248597
2052818001997541444,https://x.com/ChrisWillx/status/2052818001997541444
2052441331335647394,https://x.com/ChrisWillx/status/2052441331335647394
2052432368393130440,https://x.com/ChrisWillx/status/2052432368393130440
2052427950817988662,https://x.com/ChrisWillx/status/2052427950817988662
2052427430904713386,https://x.com/ChrisWillx/status/2052427430904713386
2052425423854690584,https://x.com/ChrisWillx/status/2052425423854690584
2052424234740109729,https://x.com/ChrisWillx/status/2052424234740109729
2052423917868920957,https://x.com/ChrisWillx/status/2052423917868920957
2052420208405450801,https://x.com/ChrisWillx/status/2052420208405450801
2052372883888914766,https://x.com/ChrisWillx/status/2052372883888914766
2052099889707012246,https://x.com/ChrisWillx/status/2052099889707012246
2052010493913542804,https://x.com/ChrisWillx/status/2052010493913542804
2051941611265819015,https://x.com/ChrisWillx/status/2051941611265819015
2051730797665620446,https://x.com/ChrisWillx/status/2051730797665620446
2051691464975937794,https://x.com/ChrisWillx/status/2051691464975937794
2051691312903074037,https://x.com/ChrisWillx/status/2051691312903074037
2051690500952875206,https://x.com/ChrisWillx/status/2051690500952875206
2051690096059900204,https://x.com/ChrisWillx/status/2051690096059900204
2051689498291913134,https://x.com/ChrisWillx/status/2051689498291913134
2051688514144575860,https://x.com/ChrisWillx/status/2051688514144575860
2051687794083311836,https://x.com/ChrisWillx/status/2051687794083311836
2051686607007129841,https://x.com/ChrisWillx/status/2051686607007129841
2051686163912503781,https://x.com/ChrisWillx/status/2051686163912503781
2051648107100991978,https://x.com/ChrisWillx/status/2051648107100991978
2051350212904387026,https://x.com/ChrisWillx/status/2051350212904387026
2051349923178893620,https://x.com/ChrisWillx/status/2051349923178893620
2051287508248326518,https://x.com/ChrisWillx/status/2051287508248326518
2051003213642342649,https://x.com/ChrisWillx/status/2051003213642342649
2050999682206236724,https://x.com/ChrisWillx/status/2050999682206236724
2050996522133623257,https://x.com/ChrisWillx/status/2050996522133623257
2050989988859249101,https://x.com/ChrisWillx/status/2050989988859249101
2050989021384286435,https://x.com/ChrisWillx/status/2050989021384286435
2050942642247098418,https://x.com/ChrisWillx/status/2050942642247098418
2050826474412785875,https://x.com/ChrisWillx/status/2050826474412785875
2050554277110710713,https://x.com/ChrisWillx/status/2050554277110710713
2050552841261948936,https://x.com/ChrisWillx/status/2050552841261948936
2050552527410610506,https://x.com/ChrisWillx/status/2050552527410610506
2050552212040958312,https://x.com/ChrisWillx/status/2050552212040958312
2050550877774139777,https://x.com/ChrisWillx/status/2050550877774139777
2050549890057416850,https://x.com/ChrisWillx/status/2050549890057416850
2050292259686355185,https://x.com/ChrisWillx/status/2050292259686355185
2049921828563431705,https://x.com/ChrisWillx/status/2049921828563431705
2049844751394873708,https://x.com/ChrisWillx/status/2049844751394873708
2049554616216383643,https://x.com/ChrisWillx/status/2049554616216383643
2049554374180118877,https://x.com/ChrisWillx/status/2049554374180118877
2049477581183881659,https://x.com/ChrisWillx/status/2049477581183881659
2049172485342429583,https://x.com/ChrisWillx/status/2049172485342429583
2049148038384345261,https://x.com/ChrisWillx/status/2049148038384345261
2049115722022809722,https://x.com/ChrisWillx/status/2049115722022809722
2048824153415843930,https://x.com/ChrisWillx/status/2048824153415843930
2048823361673806054,https://x.com/ChrisWillx/status/2048823361673806054
2048755770372616382,https://x.com/ChrisWillx/status/2048755770372616382
2048451460413673678,https://x.com/ChrisWillx/status/2048451460413673678
2048433676724121846,https://x.com/ChrisWillx/status/2048433676724121846
2048421403611795483,https://x.com/ChrisWillx/status/2048421403611795483
2048095876589949060,https://x.com/ChrisWillx/status/2048095876589949060
2048062074874445850,https://x.com/ChrisWillx/status/2048062074874445850
2048030673579942396,https://x.com/ChrisWillx/status/2048030673579942396
2047738972957204898,https://x.com/ChrisWillx/status/2047738972957204898
2047738629624312161,https://x.com/ChrisWillx/status/2047738629624312161
2047668747553386503,https://x.com/ChrisWillx/status/2047668747553386503
2047322024247194014,https://x.com/ChrisWillx/status/2047322024247194014
2047002902942695924,https://x.com/ChrisWillx/status/2047002902942695924
2046955436310450279,https://x.com/ChrisWillx/status/2046955436310450279
2046650204871385334,https://x.com/ChrisWillx/status/2046650204871385334
2046634059657302038,https://x.com/ChrisWillx/status/2046634059657302038
2046588325465866554,https://x.com/ChrisWillx/status/2046588325465866554
2046295332493955565,https://x.com/ChrisWillx/status/2046295332493955565
2046286800650649624,https://x.com/ChrisWillx/status/2046286800650649624
2046286798889107501,https://x.com/ChrisWillx/status/2046286798889107501
2046264020412326320,https://x.com/ChrisWillx/status/2046264020412326320
2046264018935976313,https://x.com/ChrisWillx/status/2046264018935976313
2046262482243625055,https://x.com/ChrisWillx/status/2046262482243625055
2046262480360391090,https://x.com/ChrisWillx/status/2046262480360391090
2046259184211988799,https://x.com/ChrisWillx/status/2046259184211988799
2046259182374937063,https://x.com/ChrisWillx/status/2046259182374937063
2046251430458147021,https://x.com/ChrisWillx/status/2046251430458147021
2046251428868473235,https://x.com/ChrisWillx/status/2046251428868473235
2046242230998847682,https://x.com/ChrisWillx/status/2046242230998847682
2046242229220442263,https://x.com/ChrisWillx/status/2046242229220442263
2046239330268537061,https://x.com/ChrisWillx/status/2046239330268537061
2046212290794668125,https://x.com/ChrisWillx/status/2046212290794668125
2045885009219764561,https://x.com/ChrisWillx/status/2045885009219764561
2045566260092833806,https://x.com/ChrisWillx/status/2045566260092833806
2045513150728982730,https://x.com/ChrisWillx/status/2045513150728982730
2045196584980525133,https://x.com/ChrisWillx/status/2045196584980525133
2045131816214876292,https://x.com/ChrisWillx/status/2045131816214876292
2044836108681318889,https://x.com/ChrisWillx/status/2044836108681318889
2044759874060337449,https://x.com/ChrisWillx/status/2044759874060337449
2044471680769175675,https://x.com/ChrisWillx/status/2044471680769175675
2044449280853672386,https://x.com/ChrisWillx/status/2044449280853672386
2044405033244955013,https://x.com/ChrisWillx/status/2044405033244955013
2044091024427856290,https://x.com/ChrisWillx/status/2044091024427856290
2044091022100123715,https://x.com/ChrisWillx/status/2044091022100123715
2044039561232203985,https://x.com/ChrisWillx/status/2044039561232203985
2043740298384203921,https://x.com/ChrisWillx/status/2043740298384203921
2043740019622330534,https://x.com/ChrisWillx/status/2043740019622330534
2043708987485335669,https://x.com/ChrisWillx/status/2043708987485335669
2043708984197050795,https://x.com/ChrisWillx/status/2043708984197050795
2043685286106869908,https://x.com/ChrisWillx/status/2043685286106869908
2043061499120214240,https://x.com/ChrisWillx/status/2043061499120214240
2043014810023915998,https://x.com/ChrisWillx/status/2043014810023915998
2042676215107195284,https://x.com/ChrisWillx/status/2042676215107195284
2042611057840263299,https://x.com/ChrisWillx/status/2042611057840263299
2042598739395637454,https://x.com/ChrisWillx/status/2042598739395637454
2042289201786294605,https://x.com/ChrisWillx/status/2042289201786294605
2042247900244115610,https://x.com/ChrisWillx/status/2042247900244115610
2041942247017525442,https://x.com/ChrisWillx/status/2041942247017525442
2041880141094142406,https://x.com/ChrisWillx/status/2041880141094142406
2041612727828017389,https://x.com/ChrisWillx/status/2041612727828017389
2041536184271143217,https://x.com/ChrisWillx/status/2041536184271143217
2041202988480368685,https://x.com/ChrisWillx/status/2041202988480368685
2041164915319140754,https://x.com/ChrisWillx/status/2041164915319140754
2041148127680270779,https://x.com/ChrisWillx/status/2041148127680270779
2040938324731240649,https://x.com/ChrisWillx/status/2040938324731240649
2040828397840921014,https://x.com/ChrisWillx/status/2040828397840921014
2040440550935970150,https://x.com/ChrisWillx/status/2040440550935970150
2040110956509045031,https://x.com/ChrisWillx/status/2040110956509045031
2040054579958559007,https://x.com/ChrisWillx/status/2040054579958559007
2039734390666764677,https://x.com/ChrisWillx/status/2039734390666764677
2039399438339264890,https://x.com/ChrisWillx/status/2039399438339264890
2039336510516822211,https://x.com/ChrisWillx/status/2039336510516822211
2038980113673416725,https://x.com/ChrisWillx/status/2038980113673416725
2038713237907079399,https://x.com/ChrisWillx/status/2038713237907079399
2038712653523362174,https://x.com/ChrisWillx/status/2038712653523362174
2038633307819089988,https://x.com/ChrisWillx/status/2038633307819089988
2038350828646404340,https://x.com/ChrisWillx/status/2038350828646404340
2038261371939262567,https://x.com/ChrisWillx/status/2038261371939262567
2037937769943613718,https://x.com/ChrisWillx/status/2037937769943613718
2037885260273258661,https://x.com/ChrisWillx/status/2037885260273258661
2037531462581240231,https://x.com/ChrisWillx/status/2037531462581240231
2037159566052311287,https://x.com/ChrisWillx/status/2037159566052311287
2036874348372377864,https://x.com/ChrisWillx/status/2036874348372377864
2036486730774106174,https://x.com/ChrisWillx/status/2036486730774106174
2036134729867506021,https://x.com/ChrisWillx/status/2036134729867506021
2036083725704859764,https://x.com/ChrisWillx/status/2036083725704859764
2035740091549671814,https://x.com/ChrisWillx/status/2035740091549671814
2035370639725314061,https://x.com/ChrisWillx/status/2035370639725314061
2035062868807184843,https://x.com/ChrisWillx/status/2035062868807184843
2034984684728234490,https://x.com/ChrisWillx/status/2034984684728234490
2034699111698399350,https://x.com/ChrisWillx/status/2034699111698399350
2034698945557914004,https://x.com/ChrisWillx/status/2034698945557914004
2034626852925456515,https://x.com/ChrisWillx/status/2034626852925456515
2034279838685463016,https://x.com/ChrisWillx/status/2034279838685463016
2034002324008624415,https://x.com/ChrisWillx/status/2034002324008624415
2033934898206064957,https://x.com/ChrisWillx/status/2033934898206064957
2033895246103244829,https://x.com/ChrisWillx/status/2033895246103244829
2033668686314143777,https://x.com/ChrisWillx/status/2033668686314143777
2033613358080135669,https://x.com/ChrisWillx/status/2033613358080135669
2033613158707847559,https://x.com/ChrisWillx/status/2033613158707847559
2033541378840416605,https://x.com/ChrisWillx/status/2033541378840416605
2033291949143105795,https://x.com/ChrisWillx/status/2033291949143105795
2033253899637858408,https://x.com/ChrisWillx/status/2033253899637858408
2033223861106577740,https://x.com/ChrisWillx/status/2033223861106577740
2033189761960063076,https://x.com/ChrisWillx/status/2033189761960063076
2032863136793973241,https://x.com/ChrisWillx/status/2032863136793973241
2032834817851625628,https://x.com/ChrisWillx/status/2032834817851625628
2032460797616537901,https://x.com/ChrisWillx/status/2032460797616537901
2032141578463027347,https://x.com/ChrisWillx/status/2032141578463027347
2032103621643391016,https://x.com/ChrisWillx/status/2032103621643391016
2031724152755769707,https://x.com/ChrisWillx/status/2031724152755769707
2031394553333162118,https://x.com/ChrisWillx/status/2031394553333162118
2031075307365482634,https://x.com/ChrisWillx/status/2031075307365482634
2031000036893487241,https://x.com/ChrisWillx/status/2031000036893487241
2030697237525741838,https://x.com/ChrisWillx/status/2030697237525741838
2030327618688745859,https://x.com/ChrisWillx/status/2030327618688745859
2030295320517652636,https://x.com/ChrisWillx/status/2030295320517652636
2030000590705635773,https://x.com/ChrisWillx/status/2030000590705635773
2029919938928935418,https://x.com/ChrisWillx/status/2029919938928935418
2029624750931066989,https://x.com/ChrisWillx/status/2029624750931066989
2029556020117180634,https://x.com/ChrisWillx/status/2029556020117180634
2029312944626962433,https://x.com/ChrisWillx/status/2029312944626962433
2029253344988917931,https://x.com/ChrisWillx/status/2029253344988917931
2029191909227311563,https://x.com/ChrisWillx/status/2029191909227311563
2028892382113219016,https://x.com/ChrisWillx/status/2028892382113219016
2028524102093508875,https://x.com/ChrisWillx/status/2028524102093508875
2028466472440201448,https://x.com/ChrisWillx/status/2028466472440201448
2028205280652390696,https://x.com/ChrisWillx/status/2028205280652390696
2028111346370277607,https://x.com/ChrisWillx/status/2028111346370277607
2027835342150099421,https://x.com/ChrisWillx/status/2027835342150099421
2027774766745112608,https://x.com/ChrisWillx/status/2027774766745112608
2027484811112394977,https://x.com/ChrisWillx/status/2027484811112394977
2027383885441479093,https://x.com/ChrisWillx/status/2027383885441479093
2027077504079393201,https://x.com/ChrisWillx/status/2027077504079393201
2027005736635498617,https://x.com/ChrisWillx/status/2027005736635498617
2026724077411369455,https://x.com/ChrisWillx/status/2026724077411369455
2026643344080908323,https://x.com/ChrisWillx/status/2026643344080908323
2026283313338405337,https://x.com/ChrisWillx/status/2026283313338405337
2025999305710928119,https://x.com/ChrisWillx/status/2025999305710928119
2025998930543296653,https://x.com/ChrisWillx/status/2025998930543296653
2025930286551142533,https://x.com/ChrisWillx/status/2025930286551142533
2025606217884680236,https://x.com/ChrisWillx/status/2025606217884680236
2025286243882598711,https://x.com/ChrisWillx/status/2025286243882598711
2025222756300628270,https://x.com/ChrisWillx/status/2025222756300628270
2024894252296089974,https://x.com/ChrisWillx/status/2024894252296089974
2024495511391125723,https://x.com/ChrisWillx/status/2024495511391125723
2024228167586893994,https://x.com/ChrisWillx/status/2024228167586893994
2024123934807830733,https://x.com/ChrisWillx/status/2024123934807830733
2023811709199425730,https://x.com/ChrisWillx/status/2023811709199425730
2023742989617491987,https://x.com/ChrisWillx/status/2023742989617491987
2023448039512318326,https://x.com/ChrisWillx/status/2023448039512318326
2023064767061979535,https://x.com/ChrisWillx/status/2023064767061979535
2023019465353670894,https://x.com/ChrisWillx/status/2023019465353670894
2022702372905193549,https://x.com/ChrisWillx/status/2022702372905193549
2022657087927361600,https://x.com/ChrisWillx/status/2022657087927361600
2022385283837366675,https://x.com/ChrisWillx/status/2022385283837366675
2022364071299776942,https://x.com/ChrisWillx/status/2022364071299776942
2022294699835298157,https://x.com/ChrisWillx/status/2022294699835298157
2021993075950989433,https://x.com/ChrisWillx/status/2021993075950989433
2021977607261274563,https://x.com/ChrisWillx/status/2021977607261274563
2021932299269369934,https://x.com/ChrisWillx/status/2021932299269369934
2021627848629313834,https://x.com/ChrisWillx/status/2021627848629313834
2021569917603221951,https://x.com/ChrisWillx/status/2021569917603221951
2021298120244724140,https://x.com/ChrisWillx/status/2021298120244724140
2021252831911739640,https://x.com/ChrisWillx/status/2021252831911739640
2021207531809599984,https://x.com/ChrisWillx/status/2021207531809599984
2020917352368570762,https://x.com/ChrisWillx/status/2020917352368570762
2020865930406793690,https://x.com/ChrisWillx/status/2020865930406793690
2020520306910138492,https://x.com/ChrisWillx/status/2020520306910138492
2020124820420149285,https://x.com/ChrisWillx/status/2020124820420149285
2019818951174205879,https://x.com/ChrisWillx/status/2019818951174205879
2019781029981016172,https://x.com/ChrisWillx/status/2019781029981016172
2019464290667798721,https://x.com/ChrisWillx/status/2019464290667798721
2019412817435078708,https://x.com/ChrisWillx/status/2019412817435078708
2019109831932891431,https://x.com/ChrisWillx/status/2019109831932891431
2019064506970755115,https://x.com/ChrisWillx/status/2019064506970755115
2018717072117641294,https://x.com/ChrisWillx/status/2018717072117641294
2018715026408763552,https://x.com/ChrisWillx/status/2018715026408763552
2018694026950492505,https://x.com/ChrisWillx/status/2018694026950492505
2018363609374507393,https://x.com/ChrisWillx/status/2018363609374507393
2018318911733739834,https://x.com/ChrisWillx/status/2018318911733739834
2017973873472401586,https://x.com/ChrisWillx/status/2017973873472401586
2017693325290311875,https://x.com/ChrisWillx/status/2017693325290311875
2017583648242069995,https://x.com/ChrisWillx/status/2017583648242069995
2017295016960332175,https://x.com/ChrisWillx/status/2017295016960332175
2016955403771257335,https://x.com/ChrisWillx/status/2016955403771257335
2016881014803439854,https://x.com/ChrisWillx/status/2016881014803439854
2016597148020744676,https://x.com/ChrisWillx/status/2016597148020744676
2016549687688384543,https://x.com/ChrisWillx/status/2016549687688384543
2016513134769357130,https://x.com/ChrisWillx/status/2016513134769357130
2016137880641339878,https://x.com/ChrisWillx/status/2016137880641339878
